v2
1.760000000000001e+000	1.760000e+000	3.076924e-006	6.196585e-006	1.231465e-005	2.421779e-005	4.711136e-005
1.770000000000001e+000	1.770000e+000	3.131482e-006	6.304590e-006	1.252604e-005	2.462676e-005	4.789172e-005
1.780000000000001e+000	1.780000e+000	3.186494e-006	6.413455e-006	1.273905e-005	2.503871e-005	4.867741e-005
1.790000000000001e+000	1.790000e+000	3.241959e-006	6.523175e-006	1.295366e-005	2.545360e-005	4.946838e-005
1.800000000000001e+000	1.800000e+000	3.297877e-006	6.633748e-006	1.316987e-005	2.587145e-005	5.026461e-005
1.810000000000001e+000	1.810000e+000	3.354245e-006	6.745174e-006	1.338767e-005	2.629223e-005	5.106608e-005
1.820000000000001e+000	1.820000e+000	3.411064e-006	6.857448e-006	1.360706e-005	2.671593e-005	5.187275e-005
1.830000000000001e+000	1.830000e+000	3.468332e-006	6.970568e-006	1.382803e-005	2.714254e-005	5.268461e-005
1.840000000000001e+000	1.840000e+000	3.526048e-006	7.084532e-006	1.405058e-005	2.757205e-005	5.350161e-005
1.850000000000001e+000	1.850000e+000	3.584212e-006	7.199338e-006	1.427470e-005	2.800444e-005	5.432374e-005
1.860000000000001e+000	1.860000e+000	3.642822e-006	7.314984e-006	1.450039e-005	2.843971e-005	5.515096e-005
1.870000000000001e+000	1.870000e+000	3.701877e-006	7.431466e-006	1.472764e-005	2.887784e-005	5.598325e-005
1.880000000000001e+000	1.880000e+000	3.761377e-006	7.548783e-006	1.495645e-005	2.931882e-005	5.682059e-005
1.890000000000002e+000	1.890000e+000	3.821321e-006	7.666932e-006	1.518681e-005	2.976264e-005	5.766294e-005
1.900000000000002e+000	1.900000e+000	3.881707e-006	7.785912e-006	1.541871e-005	3.020929e-005	5.851028e-005
1.910000000000002e+000	1.910000e+000	3.942535e-006	7.905719e-006	1.565215e-005	3.065875e-005	5.936258e-005
1.920000000000002e+000	1.920000e+000	4.003803e-006	8.026351e-006	1.588714e-005	3.111102e-005	6.021982e-005
1.930000000000002e+000	1.930000e+000	4.065512e-006	8.147806e-006	1.612365e-005	3.156607e-005	6.108197e-005
1.940000000000002e+000	1.940000e+000	4.127659e-006	8.270082e-006	1.636168e-005	3.202391e-005	6.194900e-005
1.950000000000002e+000	1.950000e+000	4.190244e-006	8.393176e-006	1.660124e-005	3.248452e-005	6.282089e-005
1.960000000000002e+000	1.960000e+000	4.253267e-006	8.517086e-006	1.684231e-005	3.294788e-005	6.369761e-005
1.970000000000002e+000	1.970000e+000	4.316725e-006	8.641810e-006	1.708489e-005	3.341399e-005	6.457914e-005
1.980000000000002e+000	1.980000e+000	4.380619e-006	8.767346e-006	1.732898e-005	3.388284e-005	6.546544e-005
1.990000000000002e+000	1.990000e+000	4.444947e-006	8.893691e-006	1.757457e-005	3.435441e-005	6.635650e-005
2.000000000000001e+000	2.000000e+000	4.509708e-006	9.020843e-006	1.782165e-005	3.482869e-005	6.725229e-005
2.010000000000001e+000	2.010000e+000	4.574901e-006	9.148800e-006	1.807022e-005	3.530567e-005	6.815277e-005
2.020000000000001e+000	2.020000e+000	4.640525e-006	9.277559e-006	1.832028e-005	3.578535e-005	6.905794e-005
2.030000000000001e+000	2.030000e+000	4.706581e-006	9.407118e-006	1.857183e-005	3.626770e-005	6.996776e-005
2.040000000000001e+000	2.040000e+000	4.773065e-006	9.537476e-006	1.882484e-005	3.675271e-005	7.088220e-005
